code,orderdate,customercode,type,paymentmethod
9682,2023-04-09 14:40:35,1648,phone,Cash
9683,2023-04-07 04:39:13,609,in-store,PayPal
9684,2023-04-06 18:25:26,1746,online,Cash
9685,2023-04-11 09:33:54,305,online,CreditCard
9686,2023-04-14 02:27:07,365,online,CreditCard
9687,2023-04-12 14:45:50,1632,in-store,PayPal
9688,2023-04-07 23:31:00,1059,in-store,CreditCard
9689,2023-04-08 22:29:10,1563,online,Cash
9690,2023-04-07 02:09:51,603,phone,Cash
9691,2023-04-10 02:18:33,1677,in-store,PayPal
9692,2023-04-13 05:05:37,1103,online,CreditCard
9693,2023-04-07 07:46:05,909,online,Cash
9694,2023-04-14 00:57:40,1889,in-store,CreditCard
9695,2023-04-06 13:56:29,231,in-store,Cash
9696,2023-04-08 10:41:52,921,phone,Cash
9697,2023-04-14 01:41:31,374,phone,PayPal
9698,2023-04-09 21:25:39,30,phone,Cash
9699,2023-04-06 20:37:35,232,in-store,Cash
9700,2023-04-13 00:12:26,1602,online,CreditCard
9701,2023-04-10 01:45:00,959,phone,Cash
9702,2023-04-08 00:22:51,48,phone,CreditCard
9703,2023-04-08 19:02:50,1605,online,CreditCard
9704,2023-04-14 08:14:51,1221,in-store,Cash
9705,2023-04-01 11:54:57,706,phone,CreditCard
9706,2023-04-03 06:20:58,866,phone,CreditCard
9707,2023-04-01 20:35:46,1279,in-store,Cash
9708,2023-04-07 22:54:54,1301,in-store,Cash
9709,2023-04-03 05:46:45,1307,phone,Cash
9710,2023-04-12 00:36:22,1927,phone,Cash
9711,2023-04-12 15:12:48,787,in-store,PayPal
9712,2023-04-10 07:31:48,704,phone,PayPal
9713,2023-04-11 05:42:29,1615,phone,CreditCard
9714,2023-04-13 11:55:23,1755,online,Cash
9715,2023-04-07 09:55:33,679,online,CreditCard
9716,2023-04-01 09:54:21,492,online,PayPal
9717,2023-04-07 04:55:35,527,online,Cash
9718,2023-04-02 01:51:53,713,in-store,CreditCard
9719,2023-04-09 01:20:40,1990,in-store,CreditCard
9720,2023-04-10 03:15:59,1431,phone,Cash
9721,2023-04-11 10:27:56,1759,in-store,PayPal
9722,2023-04-09 22:49:04,11,in-store,PayPal
9723,2023-04-06 06:51:32,1343,in-store,PayPal
9724,2023-04-10 01:45:59,1259,phone,Cash
9725,2023-04-11 07:37:13,1062,online,Cash
9726,2023-04-10 22:56:33,172,in-store,CreditCard
9727,2023-04-10 12:39:53,1005,online,CreditCard
9728,2023-04-06 05:03:17,991,phone,PayPal
9729,2023-04-04 20:20:00,1746,phone,PayPal
9730,2023-04-11 19:41:04,924,online,PayPal
9731,2023-04-13 19:46:36,1999,phone,PayPal
9732,2023-04-13 05:27:35,700,online,Cash
9733,2023-04-06 13:10:18,322,phone,CreditCard
9734,2023-04-10 10:31:30,818,in-store,Cash
9735,2023-04-10 14:54:25,880,in-store,PayPal
9736,2023-04-13 17:36:38,754,online,Cash
9737,2023-04-13 22:28:31,464,in-store,Cash
9738,2023-04-11 16:55:03,1899,online,PayPal
9739,2023-04-06 12:42:01,1633,in-store,CreditCard
9740,2023-04-01 02:49:24,698,online,CreditCard
9741,2023-04-07 02:45:49,1697,phone,CreditCard
9742,2023-04-01 18:38:14,1325,phone,PayPal
9743,2023-04-03 02:16:38,1179,in-store,Cash
9744,2023-04-03 00:53:46,258,phone,PayPal
9745,2023-04-10 10:01:11,704,online,Cash
9746,2023-04-09 08:01:53,349,in-store,CreditCard
9747,2023-04-13 05:25:21,1971,in-store,Cash
9748,2023-04-07 05:57:55,1290,phone,Cash
9749,2023-04-06 08:42:28,1007,phone,PayPal
9750,2023-04-08 18:46:13,1898,online,CreditCard
9751,2023-04-13 01:04:33,1292,online,Cash
9752,2023-04-08 20:15:01,1418,phone,Cash
9753,2023-04-05 01:34:57,1825,online,CreditCard
9754,2023-04-02 20:24:18,1249,online,CreditCard
9755,2023-04-02 02:11:14,1966,online,PayPal
9756,2023-04-03 22:51:09,523,online,PayPal
9757,2023-04-08 19:19:29,766,in-store,CreditCard
9758,2023-04-06 00:24:57,1605,online,CreditCard
9759,2023-04-11 07:01:45,203,phone,CreditCard
9760,2023-04-01 21:41:42,665,phone,CreditCard
9761,2023-04-03 10:45:56,1659,in-store,Cash
9762,2023-04-03 21:30:59,1784,phone,PayPal
9763,2023-04-14 05:36:53,1161,in-store,CreditCard
9764,2023-04-04 03:07:19,689,phone,Cash
9765,2023-04-03 17:27:55,318,online,PayPal
9766,2023-04-06 18:20:50,1468,online,PayPal
9767,2023-04-12 23:07:37,1052,phone,PayPal
9768,2023-04-14 06:42:30,1297,phone,PayPal
9769,2023-04-03 19:25:01,1248,phone,PayPal
9770,2023-04-09 12:06:10,488,phone,CreditCard
9771,2023-04-08 04:44:18,216,online,Cash
9772,2023-04-08 16:58:38,752,online,CreditCard
9773,2023-04-07 08:59:45,868,in-store,Cash
9774,2023-04-10 11:51:14,1845,in-store,CreditCard
9775,2023-04-07 17:37:48,431,phone,PayPal
9776,2023-04-11 03:10:16,1591,phone,PayPal
9777,2023-04-06 12:00:40,1575,in-store,CreditCard
9778,2023-04-08 10:54:00,1816,in-store,CreditCard
9779,2023-04-06 06:41:54,594,online,Cash
9780,2023-04-11 22:58:49,1544,phone,CreditCard
9781,2023-04-09 15:19:06,677,online,CreditCard
9782,2023-04-11 12:19:29,1444,online,CreditCard
9783,2023-04-06 07:07:32,1010,online,PayPal
9784,2023-04-10 17:49:56,856,online,PayPal
9785,2023-04-09 00:26:58,1844,in-store,CreditCard
9786,2023-04-03 15:18:36,801,phone,PayPal
9787,2023-04-03 19:47:37,226,online,CreditCard
9788,2023-04-03 16:31:04,375,phone,Cash
9789,2023-04-13 03:04:47,595,online,PayPal
9790,2023-04-03 14:52:30,1879,online,CreditCard
9791,2023-04-11 11:33:12,1019,phone,CreditCard
9792,2023-04-10 11:16:34,1555,in-store,Cash
9793,2023-04-05 19:36:19,685,in-store,CreditCard
9794,2023-04-09 14:45:58,1360,in-store,Cash
9795,2023-04-03 11:53:25,288,in-store,PayPal
9796,2023-04-12 03:01:50,1949,in-store,Cash
9797,2023-04-14 03:53:50,432,in-store,CreditCard
9798,2023-04-08 04:17:22,568,phone,CreditCard
9799,2023-04-02 13:01:08,1064,in-store,PayPal
9800,2023-04-03 19:13:11,309,in-store,CreditCard
9801,2023-04-05 09:49:22,1613,online,CreditCard
9802,2023-04-06 17:09:43,1947,phone,Cash
9803,2023-04-10 23:32:21,486,online,PayPal
9804,2023-04-11 03:00:54,800,online,PayPal
9805,2023-04-13 17:57:21,1439,in-store,PayPal
9806,2023-04-07 18:46:18,15,in-store,CreditCard
9807,2023-04-07 03:18:25,1611,in-store,Cash
9808,2023-04-05 13:16:32,518,online,PayPal
9809,2023-04-03 02:09:35,1924,in-store,CreditCard
9810,2023-04-04 02:26:14,498,online,CreditCard
9811,2023-04-07 07:40:10,1084,in-store,CreditCard
9812,2023-04-07 07:26:06,1987,online,CreditCard
9813,2023-04-07 05:13:46,476,in-store,Cash
9814,2023-04-09 00:38:47,1817,phone,PayPal
9815,2023-04-11 08:03:50,1374,phone,CreditCard
9816,2023-04-12 13:04:32,1122,online,CreditCard
9817,2023-04-13 12:20:02,350,phone,Cash
9818,2023-04-06 22:26:25,1918,phone,Cash
9819,2023-04-02 19:13:39,468,in-store,CreditCard
9820,2023-04-07 19:35:54,621,phone,PayPal
9821,2023-04-13 16:46:20,674,phone,CreditCard
9822,2023-04-11 00:17:41,126,in-store,PayPal
9823,2023-04-01 21:43:47,1259,phone,PayPal
9824,2023-04-13 09:54:22,1099,in-store,Cash
9825,2023-04-07 08:44:16,311,in-store,Cash
9826,2023-04-11 18:52:05,1593,in-store,PayPal
9827,2023-04-03 04:44:21,1870,online,PayPal
9828,2023-04-04 17:10:22,1434,phone,PayPal
9829,2023-04-12 15:17:03,653,phone,CreditCard
9830,2023-04-10 13:04:49,1838,online,PayPal
9831,2023-04-10 03:01:27,142,online,Cash
9832,2023-04-05 04:38:45,1299,in-store,Cash
9833,2023-04-14 08:17:10,1692,online,PayPal
9834,2023-04-13 23:46:44,1471,phone,PayPal
9835,2023-04-08 18:56:07,376,phone,CreditCard
9836,2023-04-01 03:05:02,850,in-store,PayPal
9837,2023-04-06 17:04:58,1632,in-store,PayPal
9838,2023-04-10 09:03:20,1457,in-store,PayPal
9839,2023-04-05 07:27:07,636,online,CreditCard
9840,2023-04-13 12:37:24,1359,online,CreditCard
9841,2023-04-03 01:13:35,1197,online,Cash
9842,2023-04-13 07:27:56,1237,in-store,Cash
9843,2023-04-01 21:23:21,1711,in-store,Cash
9844,2023-04-12 11:23:01,223,online,CreditCard
9845,2023-04-07 20:14:32,1654,online,CreditCard
9846,2023-04-06 15:26:36,1170,phone,CreditCard
9847,2023-04-13 11:54:13,1197,phone,Cash
9848,2023-04-13 17:40:32,621,phone,CreditCard
9849,2023-04-04 04:51:32,1285,in-store,CreditCard
9850,2023-04-02 03:12:22,391,online,PayPal
9851,2023-04-12 23:01:24,499,in-store,PayPal
9852,2023-04-14 10:05:49,479,in-store,Cash
9853,2023-04-09 04:49:30,1391,in-store,PayPal
9854,2023-04-08 11:27:34,942,phone,PayPal
9855,2023-04-12 16:49:16,213,online,PayPal
9856,2023-04-10 07:10:15,66,online,PayPal
9857,2023-04-04 16:21:36,197,online,CreditCard
9858,2023-04-08 16:59:55,475,in-store,Cash
9859,2023-04-07 06:45:25,1098,phone,Cash
9860,2023-04-13 02:50:41,543,phone,PayPal
9861,2023-04-06 23:57:52,41,phone,PayPal
9862,2023-04-06 00:45:49,312,online,PayPal
9863,2023-04-06 17:29:16,47,in-store,CreditCard
9864,2023-04-11 14:54:14,291,phone,CreditCard
9865,2023-04-05 21:12:14,1725,online,CreditCard
9866,2023-04-12 16:37:27,340,phone,CreditCard
9867,2023-04-05 12:20:29,1255,phone,PayPal
9868,2023-04-12 13:00:10,248,in-store,CreditCard
9869,2023-04-09 01:24:33,666,in-store,CreditCard
9870,2023-04-12 10:21:57,48,phone,PayPal
9871,2023-04-01 20:38:43,70,phone,CreditCard
9872,2023-04-05 03:42:46,1844,online,Cash
9873,2023-04-01 22:36:05,361,in-store,Cash
9874,2023-04-14 15:06:46,1890,online,CreditCard
9875,2023-04-08 02:40:24,1500,in-store,CreditCard
9876,2023-04-10 18:30:09,567,online,Cash
9877,2023-04-05 19:53:40,91,in-store,CreditCard
9878,2023-04-10 01:38:56,706,in-store,Cash
9879,2023-04-09 07:32:27,1880,in-store,PayPal
9880,2023-04-09 06:43:32,581,in-store,Cash
9881,2023-04-07 12:40:10,416,in-store,PayPal
9882,2023-04-13 03:29:38,1654,phone,PayPal
9883,2023-04-12 03:25:20,938,phone,PayPal
9884,2023-04-08 01:51:10,893,online,PayPal
9885,2023-04-05 13:36:33,872,online,CreditCard
9886,2023-04-05 09:52:07,472,phone,Cash
9887,2023-04-11 16:43:51,295,phone,CreditCard
9888,2023-04-03 19:09:50,1912,online,Cash
9889,2023-04-13 16:43:38,1977,in-store,CreditCard
9890,2023-04-08 07:30:33,984,online,PayPal
9891,2023-04-03 19:26:51,883,phone,Cash
9892,2023-04-12 03:37:07,1436,online,PayPal
9893,2023-04-14 03:57:40,2000,in-store,Cash
9894,2023-04-09 19:04:40,407,in-store,Cash
9895,2023-04-14 03:50:00,959,phone,CreditCard
9896,2023-04-06 10:29:32,965,online,PayPal
9897,2023-04-03 22:10:11,1524,in-store,Cash
9898,2023-04-10 04:33:19,1469,online,PayPal
9899,2023-04-11 11:46:53,1389,online,PayPal
9900,2023-04-08 02:34:39,222,online,Cash
9901,2023-04-10 21:34:00,1053,phone,Cash
9902,2023-04-05 18:43:46,1870,in-store,Cash
9903,2023-04-06 18:31:26,1022,online,CreditCard
9904,2023-04-09 01:35:57,1955,phone,PayPal
9905,2023-04-08 18:33:38,994,in-store,Cash
9906,2023-04-07 02:19:51,1338,in-store,CreditCard
9907,2023-04-14 00:24:27,1638,phone,CreditCard
9908,2023-04-07 08:24:54,26,phone,PayPal
9909,2023-04-13 12:27:52,747,online,PayPal
9910,2023-04-12 11:24:03,1608,online,CreditCard
9911,2023-04-05 15:22:39,1683,online,PayPal
9912,2023-04-05 15:37:34,859,in-store,CreditCard
9913,2023-04-07 01:33:09,1770,online,Cash
9914,2023-04-03 16:26:47,800,online,Cash
9915,2023-04-01 16:39:13,1949,phone,PayPal
9916,2023-04-06 12:13:34,1602,in-store,CreditCard
9917,2023-04-07 17:07:13,726,phone,CreditCard
9918,2023-04-07 10:16:54,1276,phone,Cash
9919,2023-04-05 18:38:48,1322,in-store,PayPal
9920,2023-04-09 08:13:58,1587,online,Cash
9921,2023-04-06 06:50:37,271,online,CreditCard
9922,2023-04-14 07:29:55,1524,phone,PayPal
9923,2023-04-01 05:44:09,1118,phone,CreditCard
9924,2023-04-02 16:20:28,1124,in-store,PayPal
9925,2023-04-04 15:23:22,1602,phone,PayPal
9926,2023-04-13 14:13:53,1213,in-store,CreditCard
9927,2023-04-01 04:17:39,923,online,PayPal
9928,2023-04-11 04:59:42,1983,phone,PayPal
9929,2023-04-11 21:49:18,1978,phone,PayPal
9930,2023-04-04 09:30:22,447,in-store,Cash
9931,2023-04-07 08:13:28,1220,online,CreditCard
9932,2023-04-11 14:07:37,1485,online,Cash
9933,2023-04-08 19:14:43,338,in-store,PayPal
9934,2023-04-09 03:08:38,319,in-store,PayPal
9935,2023-04-02 21:35:42,503,in-store,PayPal
9936,2023-04-03 21:35:18,1461,phone,PayPal
9937,2023-04-07 16:53:00,1902,online,PayPal
9938,2023-04-08 08:55:41,1243,phone,Cash
9939,2023-04-05 06:24:17,724,in-store,Cash
9940,2023-04-07 17:50:48,1268,phone,CreditCard
9941,2023-04-03 15:42:06,30,online,Cash
9942,2023-04-08 07:53:37,1106,in-store,PayPal
9943,2023-04-04 08:02:39,1225,in-store,CreditCard
9944,2023-04-02 10:41:11,283,phone,CreditCard
9945,2023-04-08 20:13:48,1945,in-store,Cash
9946,2023-04-03 02:27:24,577,online,CreditCard
9947,2023-04-13 16:59:00,1042,in-store,Cash
9948,2023-04-05 01:57:05,585,phone,Cash
9949,2023-04-05 00:43:26,1318,in-store,Cash
9950,2023-04-02 16:54:29,1303,phone,Cash
9951,2023-04-01 15:51:30,1779,in-store,PayPal
9952,2023-04-02 18:21:42,297,online,CreditCard
9953,2023-04-11 19:06:11,679,online,CreditCard
9954,2023-04-05 05:08:23,1575,in-store,Cash
9955,2023-04-11 22:43:26,1865,phone,CreditCard
9956,2023-04-12 09:22:52,1008,in-store,PayPal
9957,2023-04-12 13:50:46,304,online,Cash
9958,2023-04-09 09:45:40,1637,in-store,Cash
9959,2023-04-01 12:29:53,1878,in-store,CreditCard
9960,2023-04-03 16:40:18,907,online,PayPal
9961,2023-04-04 21:51:15,1089,phone,Cash
9962,2023-04-05 12:21:14,1112,in-store,CreditCard
9963,2023-04-09 05:57:15,922,phone,CreditCard
9964,2023-04-14 10:56:43,865,online,Cash
9965,2023-04-11 00:45:14,687,online,CreditCard
9966,2023-04-02 14:19:51,1269,online,CreditCard
9967,2023-04-07 15:12:24,716,phone,Cash
9968,2023-04-12 04:04:28,238,phone,PayPal
9969,2023-04-09 06:31:07,505,online,PayPal
9970,2023-04-06 20:22:00,130,online,Cash
9971,2023-04-06 10:43:51,453,in-store,Cash
9972,2023-04-01 22:34:20,1014,phone,Cash
9973,2023-04-02 21:26:05,125,phone,CreditCard
9974,2023-04-07 10:31:38,1841,in-store,CreditCard
9975,2023-04-12 07:07:19,46,online,Cash
9976,2023-04-14 12:54:40,1474,in-store,Cash
9977,2023-04-14 00:40:14,770,in-store,CreditCard
9978,2023-04-03 12:39:31,1403,phone,PayPal
9979,2023-04-08 11:36:50,198,phone,Cash
9980,2023-04-03 05:42:15,933,in-store,Cash
9981,2023-04-14 00:00:57,1453,online,PayPal
9982,2023-04-13 17:20:29,379,online,Cash
9983,2023-04-03 23:20:56,203,phone,CreditCard
9984,2023-04-12 02:50:37,198,online,PayPal
9985,2023-04-10 04:02:47,1816,online,PayPal
9986,2023-04-07 04:23:11,87,phone,PayPal
9987,2023-04-02 04:38:03,1396,online,CreditCard
9988,2023-04-14 11:54:39,630,phone,CreditCard
9989,2023-04-02 10:33:43,859,online,CreditCard
9990,2023-04-11 10:25:29,1442,online,Cash
9991,2023-04-02 09:08:36,364,phone,PayPal
9992,2023-04-01 14:25:23,903,in-store,PayPal
9993,2023-04-08 17:02:47,77,in-store,PayPal
9994,2023-04-11 04:11:33,662,online,Cash
9995,2023-04-12 15:21:17,284,online,PayPal
9996,2023-04-06 00:56:38,775,in-store,CreditCard
9997,2023-04-04 08:22:21,1367,phone,Cash
9998,2023-04-01 02:57:27,514,in-store,PayPal
9999,2023-04-13 04:02:51,436,in-store,PayPal
10000,2023-04-03 02:41:03,1042,in-store,PayPal
10001,2023-04-12 04:29:38,1605,in-store,PayPal
10002,2023-04-11 01:26:22,1662,in-store,CreditCard
10003,2023-04-13 21:39:20,722,online,PayPal
10004,2023-04-07 09:44:47,1382,phone,CreditCard
10005,2023-04-14 12:05:19,1011,phone,PayPal
10006,2023-04-12 21:07:09,1378,online,PayPal
10007,2023-04-05 03:39:39,1891,in-store,Cash
10008,2023-04-13 06:20:32,408,in-store,CreditCard
10009,2023-04-13 18:52:44,1416,in-store,PayPal
10010,2023-04-14 16:10:46,889,phone,CreditCard
10011,2023-04-01 15:11:35,2000,online,PayPal
10012,2023-04-13 02:15:34,977,online,PayPal
10013,2023-04-09 02:36:32,575,in-store,PayPal
10014,2023-04-13 11:19:45,320,phone,Cash
10015,2023-04-06 20:22:14,1644,in-store,PayPal
10016,2023-04-09 06:23:27,605,online,PayPal
10017,2023-04-02 03:45:27,932,in-store,PayPal
10018,2023-04-12 20:58:00,963,online,Cash
10019,2023-04-11 23:44:10,1007,phone,PayPal
10020,2023-04-02 11:01:44,1335,online,Cash
10021,2023-04-01 07:24:21,1337,online,Cash
10022,2023-04-05 10:55:37,997,phone,Cash
10023,2023-04-11 13:58:28,1181,in-store,CreditCard
10024,2023-04-04 11:49:41,768,in-store,CreditCard
10025,2023-04-04 07:05:16,1241,phone,CreditCard
10026,2023-04-13 13:02:44,1834,phone,PayPal
10027,2023-04-08 11:47:47,1325,online,CreditCard
10028,2023-04-02 04:13:41,769,online,CreditCard
10029,2023-04-02 10:23:06,298,in-store,Cash
10030,2023-04-06 17:15:13,1750,online,Cash
10031,2023-04-05 07:53:24,531,online,Cash
10032,2023-04-08 00:34:34,115,phone,CreditCard
10033,2023-04-11 14:26:45,994,in-store,CreditCard
10034,2023-04-08 05:19:33,1574,online,CreditCard
10035,2023-04-12 10:40:15,304,online,Cash
10036,2023-04-05 17:59:40,1491,phone,PayPal
10037,2023-04-12 02:38:50,114,online,CreditCard
10038,2023-04-01 19:58:07,821,in-store,CreditCard
10039,2023-04-06 03:49:16,1894,in-store,Cash
10040,2023-04-05 03:01:57,1156,online,PayPal
10041,2023-04-12 13:02:06,1203,phone,PayPal
10042,2023-04-12 20:30:51,40,phone,Cash
10043,2023-04-03 14:08:57,156,in-store,PayPal
10044,2023-04-05 22:55:43,869,online,PayPal
10045,2023-04-05 11:53:13,34,in-store,CreditCard
10046,2023-04-11 14:05:12,1117,in-store,Cash
10047,2023-04-01 05:43:53,1291,online,PayPal
10048,2023-04-13 20:39:54,1972,in-store,Cash
10049,2023-04-08 22:26:57,256,phone,CreditCard
10050,2023-04-10 12:33:31,111,online,CreditCard
10051,2023-04-13 19:56:14,1866,online,CreditCard
10052,2023-04-05 05:03:52,1665,online,CreditCard
10053,2023-04-04 02:57:50,1271,phone,PayPal
10054,2023-04-11 21:10:28,984,phone,PayPal
10055,2023-04-03 13:44:55,1453,online,CreditCard
10056,2023-04-05 07:56:17,616,online,CreditCard
10057,2023-04-11 05:29:37,13,online,CreditCard
10058,2023-04-06 08:09:24,1211,online,CreditCard
10059,2023-04-13 19:24:36,606,phone,PayPal
10060,2023-04-03 23:19:35,238,in-store,CreditCard
10061,2023-04-08 21:06:08,864,in-store,CreditCard
10062,2023-04-10 13:19:57,1880,online,CreditCard
10063,2023-04-11 01:39:21,806,in-store,PayPal
10064,2023-04-07 16:23:58,1989,phone,Cash
10065,2023-04-02 09:59:03,344,online,Cash
10066,2023-04-01 23:30:35,217,phone,Cash
10067,2023-04-01 03:37:32,1705,in-store,Cash
10068,2023-04-11 10:36:41,100,in-store,Cash
10069,2023-04-12 01:19:26,1687,online,Cash
10070,2023-04-10 21:44:39,623,in-store,PayPal
10071,2023-04-08 18:17:43,210,phone,PayPal
10072,2023-04-05 19:35:41,33,online,CreditCard
10073,2023-04-08 02:46:34,174,in-store,Cash
10074,2023-04-01 01:54:12,1453,phone,Cash
10075,2023-04-05 04:44:57,366,phone,CreditCard
10076,2023-04-10 04:10:53,1888,online,Cash
10077,2023-04-11 00:00:21,1091,online,PayPal
10078,2023-04-06 00:41:21,1472,online,PayPal
10079,2023-04-03 16:50:35,1008,phone,Cash
10080,2023-04-10 09:05:52,1628,phone,CreditCard
10081,2023-04-07 05:43:41,538,in-store,CreditCard
10082,2023-04-12 18:18:15,1946,in-store,CreditCard
10083,2023-04-06 13:50:00,331,online,CreditCard
10084,2023-04-05 05:48:58,1958,online,PayPal
10085,2023-04-03 19:56:40,1581,phone,Cash
10086,2023-04-02 12:36:00,957,phone,CreditCard
10087,2023-04-07 10:27:38,36,online,CreditCard
10088,2023-04-04 21:00:19,337,phone,CreditCard
10089,2023-04-14 00:17:40,1796,phone,PayPal
10090,2023-04-09 03:27:36,1068,phone,Cash
10091,2023-04-02 22:56:48,899,phone,CreditCard
10092,2023-04-13 22:09:23,1810,online,CreditCard
10093,2023-04-09 05:51:33,1699,in-store,PayPal
10094,2023-04-10 18:44:59,475,online,CreditCard
10095,2023-04-12 00:47:02,69,in-store,CreditCard
10096,2023-04-10 05:33:16,84,in-store,PayPal
10097,2023-04-06 07:11:19,961,phone,CreditCard
10098,2023-04-04 00:43:32,663,online,PayPal
10099,2023-04-10 20:58:55,558,in-store,CreditCard
10100,2023-04-10 06:53:17,1455,phone,PayPal
10101,2023-04-03 03:23:34,1897,in-store,Cash
10102,2023-04-05 06:06:40,57,phone,PayPal
10103,2023-04-03 21:42:15,1369,online,PayPal
10104,2023-04-13 10:50:41,511,phone,CreditCard
10105,2023-04-03 10:31:44,1712,in-store,PayPal
10106,2023-04-07 06:29:50,193,in-store,Cash
10107,2023-04-03 21:32:10,810,online,CreditCard
10108,2023-04-08 19:29:57,136,online,Cash
10109,2023-04-11 05:47:03,967,in-store,CreditCard
10110,2023-04-04 03:34:42,782,online,CreditCard
10111,2023-04-13 18:09:21,1002,online,CreditCard
10112,2023-04-12 14:32:40,1292,phone,Cash
10113,2023-04-13 04:35:28,1575,in-store,Cash
10114,2023-04-08 19:33:48,1089,phone,CreditCard
10115,2023-04-12 09:02:44,1775,phone,CreditCard
10116,2023-04-07 12:30:36,594,online,CreditCard
10117,2023-04-01 14:55:04,1614,in-store,PayPal
10118,2023-04-13 03:32:07,1861,in-store,Cash
10119,2023-04-12 20:56:09,1608,phone,CreditCard
10120,2023-04-09 03:23:56,987,in-store,CreditCard
10121,2023-04-05 07:20:50,142,in-store,Cash
10122,2023-04-06 20:45:38,1270,online,Cash
10123,2023-04-10 08:03:02,452,in-store,Cash
10124,2023-04-01 18:46:35,999,phone,CreditCard
10125,2023-04-05 17:01:55,1356,in-store,Cash
10126,2023-04-13 14:13:52,1805,online,PayPal
10127,2023-04-01 14:54:49,255,phone,Cash
10128,2023-04-03 19:56:03,94,online,CreditCard
10129,2023-04-11 16:14:20,298,online,PayPal
10130,2023-04-06 13:10:24,1708,online,Cash
10131,2023-04-12 16:17:06,1453,in-store,CreditCard
10132,2023-04-11 18:45:06,581,phone,CreditCard
10133,2023-04-06 01:31:45,1055,online,CreditCard
10134,2023-04-13 15:02:00,223,online,CreditCard
10135,2023-04-03 23:47:18,451,online,Cash
10136,2023-04-12 07:02:19,612,in-store,Cash
10137,2023-04-04 02:10:00,1074,phone,CreditCard
10138,2023-04-13 00:55:17,437,phone,CreditCard
10139,2023-04-12 21:08:25,1828,phone,CreditCard
10140,2023-04-06 07:42:18,371,phone,CreditCard
10141,2023-04-08 00:19:57,627,phone,Cash
10142,2023-04-11 19:06:22,1942,in-store,PayPal
10143,2023-04-05 03:48:08,570,online,CreditCard
10144,2023-04-14 07:12:54,1370,phone,PayPal
10145,2023-04-02 03:45:48,1779,phone,CreditCard
10146,2023-04-08 19:05:09,353,in-store,PayPal
10147,2023-04-12 08:07:01,988,online,Cash
10148,2023-04-11 16:40:41,1949,in-store,PayPal
10149,2023-04-03 02:05:38,300,phone,PayPal
10150,2023-04-11 21:09:53,586,phone,PayPal
10151,2023-04-14 03:19:40,919,online,Cash
10152,2023-04-04 15:27:19,1498,in-store,PayPal
10153,2023-04-14 01:23:41,1001,online,PayPal
10154,2023-04-08 23:43:00,607,online,PayPal
10155,2023-04-06 13:14:06,855,phone,PayPal
10156,2023-04-01 06:21:17,905,phone,Cash
10157,2023-04-10 11:05:07,322,in-store,PayPal
10158,2023-04-09 17:33:06,1211,online,CreditCard
10159,2023-04-06 18:14:01,258,online,PayPal
10160,2023-04-12 04:09:06,116,in-store,CreditCard
